record_id,facility_id,year_month,production_volume_tons,capacity_utilization_pct,yield_rate_pct,downtime_hours,quality_defect_rate_pct,batch_success_rate_pct,safety_incidents,environmental_violations,energy_consumption_mwh,water_usage_cubic_meters,waste_generated_tons,revenue,cost_of_goods_sold,raw_material_costs,labor_costs,energy_costs,maintenance_costs,depreciation,operating_expenses,interest_expense,tax_expense,facility_name,location,facility_type,capacity_tons_per_year,employees,gross_profit,gross_margin_pct,ebitda,ebitda_margin_pct,ebit,ebit_margin_pct,net_income,net_margin_pct,production_efficiency_score,cost_per_ton,revenue_per_ton,profit_per_ton,energy_per_ton_mwh,water_per_ton_m3,waste_per_ton_produced,availability_pct,performance_pct,quality_pct,oee_pct,safety_score,environmental_score,revenue_per_employee,production_per_employee
B0-FF001_201001,B0-FF001,2010-01-01,40274.03693006209,74.9411688224052,85.9852176445466,4.684740766640877,0.875245675216904,88.4991601792911,0,0,1192.885545771735,516.1980882557962,8.29983022215438,40754.03397771428,30732.97463549462,20212.228202819144,4029.6662311546906,1748.8149148317384,887.8762077354031,564.4878953153188,8297.311276347556,136.65778743592995,2117.1767893834935,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,807455,2835,10824.959876716195,21.131964259382187,2639.0467292220255,5.742825003541132,1910.2434414699271,4.488973569035841,0.0,0.0,78.76622615844563,686.4637847423161,880.9797568398321,215.69890969919823,0.025637588220186955,0.011508765958450165,0.00018234192676882312,88.90233406896157,76.45877659709626,90.9668203701797,72.18105102662881,88,93,13098.445692170655,13.816533874102406
B0-FF001_201002,B0-FF001,2010-02-01,41330.17001230079,77.54084031113275,86.06965380694118,4.517773176700634,0.860406893874651,90.87691463212559,0,0,1179.071296650777,527.3350564676181,7.9025329687723636,40027.26432578497,31613.11632267955,20919.905547964638,4186.524244335917,1766.5541335296916,900.754924048957,582.7759711880236,8231.557056714422,141.77394370467704,2035.186016920894,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,792380,2989,10630.864714450643,21.46677939748862,2605.7272670732045,5.274678673765294,2041.6727173760721,4.225907742235706,0.0,0.0,82.53072836489194,647.9258667941444,893.6393826056917,224.90356274432628,0.026695748054376918,0.012315353991235043,0.00018540155403648634,90.29646480428724,71.62162217062406,85.42482412788756,73.06876785902712,90,92,13085.402850507786,12.953136117741467
B0-FF001_201003,B0-FF001,2010-03-01,39254.966871374025,75.98366063636762,84.7435760579413,4.3829905403899385,0.8912337614251604,85.33539771093754,0,0,1170.6067847805043,518.6903826865625,8.238351479776588,41629.90270363016,29549.85498093683,19903.35592785364,4121.853052549373,1693.839712975412,936.0224054624385,576.7160725937607,8059.1897515282,133.8107826484908,2023.3464231453256,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,798332,2707,10654.705747595677,22.55109649794277,2558.184937434564,5.76507127287668,1918.2342215251408,4.2545959394755775,0.0,0.0,82.67298784124586,675.2210837619559,895.9279546624799,235.31847428343033,0.026813777828296883,0.010825033687755767,0.00019057978120546113,95.42352624148099,76.73659125414484,88.769385179125,71.24895492994935,92,89,12969.002734707225,12.82347335824485
B0-FF001_201004,B0-FF001,2010-04-01,42620.62116542256,73.23715594377416,83.9971828235038,4.569743107739564,0.9561225977557039,89.41132006587152,0,0,1209.3443688389161,517.9606373398128,8.180261254067565,42470.719056937145,31234.556802349252,19035.811722838847,4171.264549119882,1811.1825985756182,863.3673073607048,591.9584514022648,8761.894334220508,138.99497283167483,2017.318939094321,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,800577,2893,10396.024630786686,22.634945219782214,2602.3610319595505,5.609844946324777,1994.358169884111,4.485766663914457,0.0,0.0,82.19796949695865,696.4909702090895,897.5479456447491,230.34981697027382,0.026879166243781435,0.011067944527238272,0.00018913120455200748,87.0889916289381,71.67102913602322,81.73737925956011,71.09706402707414,90,89,12671.111446785751,12.420559377886974
B0-FF001_201005,B0-FF001,2010-05-01,42245.36074129602,76.3374833961205,86.31330276176176,4.2685552694501325,0.9666423899794796,89.71002344521528,0,0,1185.0462318271063,540.5271757752089,8.290129429607093,42251.453311890684,32085.26673411099,19757.292473887217,4222.422739422585,1785.4815496129027,886.7026500782607,553.5850729652035,8676.02462950293,139.1860428854234,1948.5711587528235,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,808493,2924,10449.967992835022,22.536548026935385,2593.5840993344927,6.00102923287561,2078.469980839363,4.241168247601714,0.0,0.0,77.7443341863969,651.3824827197734,860.9006943053225,218.44201382975547,0.027140054409521896,0.011433139609729543,0.00017733630015133838,92.2442546648557,73.20373620351992,90.71283295244537,71.3580908810458,86,92,12268.05289840255,12.66986386998816
B0-FF001_201006,B0-FF001,2010-06-01,40323.58136373096,74.74038226461843,83.93638474526905,4.513425993820741,0.8637343142648026,94.80495810721455,0,0,1192.402380031243,536.8930168143544,8.42529040995292,38904.40404738137,31819.13075970908,20299.09127969483,4272.73207438024,1758.9903371066046,878.056840988355,559.2181287228592,8127.489781599964,139.48099434014264,1980.6203225729048,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,766839,2825,10567.294852248198,23.864538769528327,2518.524831557638,5.387513800633558,1968.5413337937573,4.395575289454997,0.0,0.0,82.72045871856767,713.3706834223655,893.5731332923239,227.12772592049595,0.025625335505830266,0.011510470815620618,0.00018177522141232086,89.22883301885514,72.95857452628886,88.23140805537095,75.45469337871175,96,89,12759.039377121719,13.087207500052441
B0-FF001_201007,B0-FF001,2010-07-01,45233.62243000838,74.59377923448947,87.97016384609792,4.747161772381756,0.9167552733700866,92.04789277761918,0,0,1151.7926072771365,538.6405509710572,8.468496179010362,41864.697468525825,32020.87574120419,20919.859432933445,3986.808945198467,1800.797266409758,865.6832767811688,570.3212910971832,8225.249245753292,137.46213584124501,1968.708495277086,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,844014,2803,10807.731064077703,21.91915230255365,2673.2630623907653,5.652896977889868,1889.1601454838,4.240440932918277,0.0,0.0,82.07865067332222,635.2839103925891,945.215485651164,239.57630844744898,0.02744780561666646,0.011548973248873226,0.00018557908500734628,91.43917181019212,70.99636619088868,90.31794461553528,75.50072221236697,93,88,12568.057407850078,13.207945533471184
B0-FF001_201008,B0-FF001,2010-08-01,42127.147526023175,69.46838552534444,79.28412226691965,4.532672656120966,0.8925475660961654,88.87830474347908,0,0,1193.991394747748,540.3904861664004,8.022686059928393,37169.86390096721,32051.800084097456,22000.194282841087,4091.733962878266,1785.0624873464383,899.1172791211104,612.6521723965473,8563.592149547154,140.16569289680993,2070.558285255037,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,819236,2782,10216.653590773347,23.319433322607992,2559.683997085042,5.672937681792304,1924.0515636857226,4.441930290715509,0.0,0.0,81.92190412382095,645.8258537606665,937.7731834858038,226.03848714855627,0.027620642681192315,0.012304622504806774,0.00017887380233802113,88.0879498571074,71.88728580405751,85.67221208461257,72.32186348939126,95,86,13249.650060595362,13.217246135857529
B0-FF001_201009,B0-FF001,2010-09-01,42087.17562148811,76.24889712488657,82.86885697518228,4.653198757946552,0.8948599035274922,83.17716879614451,0,0,1240.493871352407,532.2013735606678,8.382093398903718,41881.61676566241,30799.633575663964,20634.655282656593,4244.595116522305,1717.455417456606,872.8819048308152,567.1777072365753,8712.455710052616,135.38623559095933,2061.0162732972694,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,804113,2885,10120.606651902059,23.062063475601654,2500.649882098611,5.442901800197763,1963.6685470387977,4.284176562029638,0.0,0.0,78.38769412523385,717.7590502596548,869.1108169446928,223.0527764462741,0.025878602457552646,0.012394365315805605,0.0001744203291676963,90.73842103510563,76.92928765738507,89.238362723629,70.77473091372526,91,95,12697.969279331077,13.494356701271798
B0-FF001_201010,B0-FF001,2010-10-01,41775.99609821988,77.47125920449815,86.38713698301454,4.489222696381979,0.9558779046029355,90.53158720021003,0,0,1226.6095268068502,550.6476803654031,8.042319098747573,40661.82555954484,30478.37377326826,20242.711668312382,4036.973654050964,1740.848800327644,901.8607456538514,593.5913971194889,8363.338284052763,136.71475987468102,2152.025691256043,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,817723,2997,10186.56992043298,23.059788851050996,2688.8132609539066,5.2361605739088555,1960.527064874045,4.473517140968198,0.0,0.0,82.73081611990101,716.3286746423441,945.9051838802071,221.83580433779662,0.026322810294309672,0.01194170461191201,0.0001937170971001741,92.8264268367942,74.47672540293132,90.79279388632179,69.29712187661244,94,93,13425.55737934668,12.89848950479962
B0-FF001_201011,B0-FF001,2010-11-01,41669.79569482484,73.72958669347268,82.98017996985104,4.479159225044007,0.8625220034601563,92.51620104308395,0,0,1131.8820164591639,562.4861826325632,8.164653379074327,42209.005110298276,30429.98637580333,21797.340362556217,4156.476821224813,1836.317663327489,896.1087312880347,591.9083314811254,8529.851985567271,136.47234605693438,1995.7992520601933,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,789022,2924,10225.459068588749,21.339608354959818,2628.0668512764573,5.480497082183666,1932.8243792134494,4.3956731773825215,0.0,0.0,87.61694399938499,676.4555014204841,883.3151638601985,229.32075464002136,0.025655776963377914,0.01183845161132976,0.00018621488616632256,90.50231168177358,74.93678721655778,90.83969537598378,77.07134233103447,91,92,13309.325291740714,13.155291208295585
B0-FF001_201012,B0-FF001,2010-12-01,41119.69552534317,76.93761779808679,83.80682489372212,4.536662058158283,0.892414088827111,91.72562821091795,0,0,1199.448532700157,524.8439146520799,8.22749006458669,40078.39423286884,29139.057286812862,20539.381640896587,4119.464460933469,1897.5383537689816,937.2503399511667,596.2734850827347,8910.794875281,144.65330208549787,1953.147964716316,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,848522,2986,10301.381876226958,21.869029653037476,2638.0258760490406,5.340826360145481,2003.9433511467425,4.3255228110444826,0.0,0.0,82.7286392618122,688.7359421391684,938.428303342282,228.32647012316045,0.02665830870208563,0.012135928586526078,0.00018785784103443723,91.49859826083113,78.91807171077808,93.81088984621061,73.45723178089906,89,93,13073.61114930277,13.655463178006272
B0-FF001_201101,B0-FF001,2011-01-01,42855.46906813557,76.73155358096457,86.20560007039488,4.453731091383542,0.9093455581348028,91.58018521793319,0,0,1272.671466971535,508.22757879740533,8.062435824240358,41909.18697667512,30671.220806210837,20974.1002298051,4153.291640086898,1729.0285650465844,931.1337807227177,595.4718311774024,8256.649256510746,145.32435087139834,2049.379065110974,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,792628,2943,10515.847993735582,23.23439766090532,2649.4417671089177,5.792109713182107,2036.5812822312648,4.337091328801717,0.0,0.0,83.54874078013773,702.966461876889,867.9249210147717,225.25876731964482,0.027844361285804302,0.012058584495546872,0.00018660617185883247,92.77185984783625,79.98161963609478,95.99153825619715,70.25149810718112,88,87,12715.475244392668,13.028434376973559
B0-FF001_201102,B0-FF001,2011-02-01,41981.05274578222,71.66405120764854,81.45421927195918,4.474965794282488,0.9411865093851005,93.36756937898794,0,0,1229.7857589283005,556.8196179001338,8.301675376124972,42163.39146087984,31876.546875892684,20270.83995715671,4373.164888580685,1784.139394471184,900.033573890699,571.3649971620661,8212.345288032551,130.05864522900154,2087.3706308067385,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,886380,2842,11349.936591932166,23.87184737296593,2561.7982123317765,5.716144067494135,2002.4924765339451,4.645178362125157,0.0,0.0,83.94704802384094,684.6996106916118,924.9800627687043,226.206726097715,0.02522406024619511,0.01216787802905583,0.0001768740256535732,90.23123331246231,74.1216246298821,92.43525143120262,77.3116606592558,95,93,12778.401903684042,12.952827183440775
B0-FF001_201103,B0-FF001,2011-03-01,41322.22072312105,74.15264356040731,85.36093469802576,4.527163422071736,0.9042139964905175,93.1169924619233,0,0,1144.5082166193006,564.1530211406262,8.236979099266188,42561.796134089636,31747.198771434014,21692.857094710085,4147.153461029996,1737.7770116208412,856.9428030644606,539.6754001726833,8461.035022263019,142.66419728112467,2116.2526265717734,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,787632,3027,10215.073053688777,22.307147423857657,2545.956618829621,5.732604168116218,1923.6683407005166,4.420017243135312,0.0,0.0,83.60528565889587,660.2838739252076,921.3384276436716,222.01649911543964,0.02552279082412809,0.011407663425071034,0.00017483011745637555,89.53732620340567,77.76103323413854,96.95402586851058,72.67215527421428,95,91,12396.157723734292,13.316277075116872
B0-FF001_201104,B0-FF001,2011-04-01,42084.90730566178,79.42249063805272,82.53672951142353,4.977576575223482,0.9623313834840046,90.60453094231286,0,0,1207.1604151116205,538.9087701363779,8.580197116955373,41421.46519070213,32673.359383306368,20973.644695511066,4146.854174837701,1846.057766702497,856.2902748423601,595.6916176340526,8438.049484830013,133.69890615193418,1982.4270084263244,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,851681,3024,10501.714105560677,24.144350403029495,2640.1786602222105,5.941552644784899,2041.469866229677,4.394212460700454,0.0,0.0,82.63556004347711,717.0251116131792,939.6874140425401,231.893644960856,0.02713414004736928,0.012098300577068987,0.00018717256123586433,87.10870469070515,77.88864032744704,89.67805952761184,76.46183255243577,95,90,13431.622196436281,12.91810676159573
B0-FF001_201105,B0-FF001,2011-05-01,41400.845364259636,75.99828976416548,87.37552599781584,4.603840567425625,0.8828899153934536,90.44409865340344,0,0,1236.249040539371,559.8343078005908,8.116479944351525,41257.219730998455,30442.691141103507,22087.006732915597,4323.128584051537,1855.3734500917983,904.5725626135019,613.6919967525698,8440.800487432449,145.4951801194136,2082.9939373026873,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,810867,3103,10455.094565472798,22.372638142110095,2537.998934543991,5.578545242703584,2069.892802609919,4.423656801941699,0.0,0.0,84.03288036722036,718.8296679615206,906.0328246720907,217.13219791983218,0.0256932953321957,0.011978505009565954,0.00018472068597111247,93.59061895976018,75.13382824274389,93.09401235227116,77.48172424282804,92,94,12388.624492334027,13.02844239076489
B0-FF001_201106,B0-FF001,2011-06-01,40353.91925987577,75.84576038976085,87.36637220023448,4.636821806732994,0.9076710958380665,97.16405423502279,0,0,1266.3243820128937,531.872067944291,8.232490940720973,44797.52513653347,32356.287105322815,20577.64907381869,4217.601051996673,1900.6584593441594,921.2432290508901,614.0535932902374,8658.310938937853,143.88883514974694,2097.62723010317,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,829125,2971,10706.462592317264,22.82771256787596,2622.262012501674,5.688725635260413,2028.4699813868135,4.2760208156284945,0.0,0.0,82.59579072959941,673.7259445150785,937.9468104418193,228.88019611167167,0.02574820290253896,0.0121771381921817,0.0001906336459767586,91.27057386147442,74.01330254107013,97.16561958387186,74.99982678164415,89,96,12758.378422052558,14.17166875392376
B0-FF001_201107,B0-FF001,2011-07-01,42058.89070452369,77.91647386401932,81.44755730952873,4.4332084924864725,0.9590687469190945,91.88573712623733,0,0,1213.305116374016,572.048397064778,8.74103916436641,41711.57521315925,30436.05579091564,19486.66451333449,4140.770525481111,1734.2276212079394,974.1523896102276,580.4803239977437,8293.383219409268,133.7724960355426,2081.169572826909,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,813405,3105,10542.672876924868,23.048056606990368,2605.61928056988,5.885478311525006,1996.6901301617913,4.537744054346323,0.0,0.0,82.98650320944017,671.8425121766817,914.5561758259845,234.43626965052954,0.02532964409100928,0.012256078280203938,0.00018762158461378212,91.16648869754957,74.12183355204866,89.9898601985431,75.67382685170541,92,91,13296.384070711574,13.311971547818674
